Geo Point;Name;Name (en);Name (fr);IATA code;ICAO code;Wikipedia id;Wikidata id;Website;Phone;Operator;Description;Edit in OSM;Source;other_tags;Country;Country code
27.1800158, 33.7913944;مطار الغردقة الدولي;Hurghada International Airport;Aéroport international de Hurghada;HRG;HEGN;ar:مطار الغردقة الدولي;Q385191;;;;;https://www.openstreetmap.org/edit?node=224243578;;"{""aerodrome"": ""international"", ""aerodrome:type"": ""international;public"", ""aeroway"": ""aerodrome"", ""barrier"": ""fence"", ""ele"": ""16"", ""name:ar"": ""\u0645\u0637\u0627\u0631 \u0627\u0644\u063a\u0631\u062f\u0642\u0629 \u0627\u0644\u062f\u0648\u0644\u064a"", ""name:arz"": ""\u0645\u0637\u0627\u0631 \u0627\u0644\u063a\u0631\u062f\u0642\u0647 \u0627\u0644\u062f\u0648\u0644\u0649"", ""name:cs"": ""Mezin\u00e1rodn\u00ed leti\u0161t\u011b Hurghada"", ""name:de"": ""Internationaler Flughafen Hurghada"", ""name:es"": ""Aeropuerto Internacional de Hurghada"", ""name:fa"": ""\u0641\u0631\u0648\u062f\u06af\u0627\u0647 \u0628\u06cc\u0646\u200c\u0627\u0644\u0645\u0644\u0644\u06cc \u063a\u0631\u062f\u0642\u0647"", ""name:it"": ""Aeroporto Internazionale di Hurghada"", ""name:mk"": ""\u0410\u0435\u0440\u043e\u0434\u0440\u043e\u043c \u0425\u0443\u0440\u0433\u0430\u0434\u0430"", ""name:pt"": ""Aeroporto Internacional de Hurghada"", ""name:ru"": ""\u041c\u0435\u0436\u0434\u0443\u043d\u0430\u0440\u043e\u0434\u043d\u044b\u0439 \u0410\u044d\u0440\u043e\u043f\u043e\u0440\u0442 \u0425\u0443\u0440\u0433\u0430\u0434\u0430"", ""name:sr"": ""\u0410\u0435\u0440\u043e\u0434\u0440\u043e\u043c \u0425\u0443\u0440\u0433\u0430\u0434\u0430"", ""name:tg"": ""\u0424\u0443\u0440\u0443\u0434\u0433\u043e\u04b3\u0438 \u0431\u0438\u043d\u200c\u0430\u043b\u043c\u0438\u043b\u0430\u043b\u04e3 \u0493\u0440\u0434\u049b\u04b3"", ""name:uk"": ""\u041c\u0456\u0436\u043d\u0430\u0440\u043e\u0434\u043d\u0438\u0439 \u0410\u0435\u0440\u043e\u043f\u043e\u0440\u0442 \u0425\u0443\u0440\u0433\u0430\u0434\u0430""}";Egypt;EG
-20.4324329, 57.6827542;Sir Seewoosagur Ramgoolam International Airport;Sir Seewoosagur Ramgoolam International Airport;Aéroport international Sir Seewoosagur Ramgoolam;MRU;FIMP;en:Sir Seewoosagur Ramgoolam International Airport;Q36460;;;;;https://www.openstreetmap.org/edit?node=224372716;;"{""aerodrome"": ""international"", ""aerodrome:type"": ""international"", ""aeroway"": ""aerodrome"", ""alt_name"": ""Mauritius Airport"", ""alt_name:fr"": ""A\u00e9roport de Maurice"", ""is_in:country"": ""Mauritius"", ""is_in:country_code"": ""MU"", ""old_name"": ""Plaisance Airport"", ""old_name:fr"": ""A\u00e9roport de Plaisance"", ""short_name"": ""SSR International Airport"", ""short_name:fr"": ""A\u00e9roport International SSR""}";Mauritius;MU
36.894653, -76.1998765;Norfolk International Airport;Norfolk International Airport;;ORF;KORF;en:Norfolk International Airport;Q1432196;https://www.norfolkairport.com/;+1 757 857 3351;Norfolk Airport Authority;;https://www.openstreetmap.org/edit?node=224398659;wikipedia;"{""addr:city"": ""Norfolk"", ""addr:housenumber"": ""2200"", ""addr:postcode"": ""23518-5807"", ""addr:state"": ""VA"", ""addr:street"": ""Norview Avenue"", ""aerodrome:type"": ""international"", ""aeroway"": ""aerodrome"", ""city_served"": ""Norfolk, Virginia"", ""ele"": ""7"", ""gnis:county_name"": ""Norfolk (city)"", ""gnis:created"": ""09/13/1996"", ""gnis:feature_id"": ""1501647"", ""gnis:feature_type"": ""Airport"", ""name_1"": ""Norfolk International"", ""type"": ""civilian"", ""wheelchair"": ""yes""}";United States of America;US
36.2015573, -95.8867344;Tulsa International Airport;;;TUL;KTUL;en:Tulsa International Airport;Q515522;;;;;https://www.openstreetmap.org/edit?node=224428692;;"{""addr:state"": ""OK"", ""aerodrome:type"": ""international"", ""aeroway"": ""aerodrome"", ""ele"": ""192"", ""gnis:county_name"": ""Tulsa"", ""gnis:created"": ""08/01/1994"", ""gnis:feature_id"": ""1102712"", ""gnis:feature_type"": ""Airport"", ""source_ref"": ""geonames.usgs.gov""}";United States of America;US
32.8994893, -80.0436478;Charleston International Airport;Charleston International Airport;;CHS;KCHS;en:Charleston International Airport;Q1163183;;;Charleston County Aviation Authority;;https://www.openstreetmap.org/edit?node=224433585;wikipedia;"{""addr:state"": ""SC"", ""aerodrome:type"": ""international"", ""aeroway"": ""aerodrome"", ""ele"": ""14"", ""gnis:county_name"": ""Charleston"", ""gnis:created"": ""09/01/1992"", ""gnis:feature_id"": ""1251866"", ""gnis:feature_type"": ""Airport"", ""operator:type"": ""public"", ""ref"": ""CHS""}";United States of America;US
43.6461644, -70.3122897;Portland International Jetport;Portland International Jetport;;PWM;KPWM;en:Portland International Jetport;Q1432470;;;Portland, Maine;;https://www.openstreetmap.org/edit?node=224519312;wikipedia;"{""FAA:LFSN"": ""08215.*A"", ""addr:city"": ""Portland"", ""addr:postcode"": ""04102"", ""addr:state"": ""ME"", ""aerodrome:type"": ""international"", ""aeroway"": ""aerodrome"", ""closest_town"": ""Portland, Maine"", ""ele"": ""19"", ""faa"": ""PWM"", ""gnis:feature_id"": ""582213"", ""type"": ""public""}";United States of America;US
46.9215485, -96.8141641;Hector International Airport;Hector International Airport;;FAR;KFAR;en:Hector International Airport;Q2699491;https://fargoairport.com/;;City of Fargo Municipal Airport Authority;;https://www.openstreetmap.org/edit?node=224689659;Wikipedia,USGS GNIS;"{""addr:state"": ""ND"", ""aerodrome:type"": ""international"", ""aeroway"": ""aerodrome"", ""alt_name"": ""Hector Field"", ""ele"": ""274"", ""gnis:county_name"": ""Cass"", ""gnis:created"": ""09/23/1986"", ""gnis:feature_id"": ""1033025"", ""gnis:feature_type"": ""Airport"", ""source_ref"": ""geonames.usgs.gov"", ""type"": ""public""}";United States of America;US
29.9840902, -95.3270875;George Bush Intercontinental Airport - Houston;George Bush Intercontinental Airport - Houston;;IAH;KIAH;en:George Bush Intercontinental Airport;Q744748;https://www.fly2houston.com/iah/overview;;Houston, Texas;;https://www.openstreetmap.org/edit?node=228729338;wikipedia;"{""FAA:LFSN"": ""23369.*A"", ""addr:city"": ""Houston"", ""addr:housenumber"": ""2800"", ""addr:postcode"": ""77066"", ""addr:state"": ""TX"", ""addr:street"": ""North Terminal Road"", ""aerodrome"": ""international"", ""aerodrome:type"": ""public"", ""aeroway"": ""aerodrome"", ""city_served"": ""Greater Houston"", ""contact:facebook"": ""https://www.facebook.com/BushAirport/"", ""contact:instagram"": ""https://www.instagram.com/bushairport/"", ""contact:twitter"": ""https://www.instagram.com/bushairport/"", ""ele"": ""29"", ""faa"": ""IAH"", ""gnis:feature_id"": ""1386919"", ""source_ref"": ""geonames.usgs.gov"", ""wheelchair"": ""yes""}";United States of America;US
40.2184438, 69.694542;Фурудгоҳи Байналмилалии Хуҷанд;Khujand Airport;;LBD;UTDL;tg:Фурудгоҳи Байналмилалии Хуҷанд;Q2631952;;;;;https://www.openstreetmap.org/edit?node=229290072;wikipedia;"{""aerodrome"": ""international"", ""aerodrome:type"": ""military/public"", ""aeroway"": ""aerodrome"", ""closest_town"": ""Khudzhand"", ""ele"": ""1450"", ""name:de"": ""Flughafen Chudschand"", ""name:fa"": ""\u0641\u0631\u0648\u062f\u06af\u0627\u0647 \u0628\u06cc\u0646 \u0627\u0644\u0645\u0644\u0644\u06cc \u062e\u062c\u0646\u062f"", ""name:ru"": ""\u041c\u0435\u0436\u0434\u0443\u043d\u0430\u0440\u043e\u0434\u043d\u044b\u0439 \u0430\u044d\u0440\u043e\u043f\u043e\u0440\u0442 \u00ab\u0425\u0443\u0434\u0436\u0430\u043d\u0434\u00bb"", ""name:tg"": ""\u0424\u0443\u0440\u0443\u0434\u0433\u043e\u04b3\u0438 \u0411\u0430\u0439\u043d\u0430\u043b\u043c\u0438\u043b\u0430\u043b\u0438\u0438 \u0425\u0443\u04b7\u0430\u043d\u0434"", ""name:zh"": ""\u82e6\u76cf\u673a\u573a""}";Tajikistan;TJ
26.4691688, 49.7975361;"مطار الملك فهد الدولي ""مطار الدمام""";King Fahd International Airport;;DMM;OEDF;en:King Fahd International Airport;Q911155;;;;;https://www.openstreetmap.org/edit?node=230207380;Gagravarr_Airports;"{""aerodrome:type"": ""international"", ""aeroway"": ""aerodrome"", ""barrier"": ""fence"", ""int_name"": ""King Fahd International Airport,DMM,OEDF, Dammam-King Fahd International Airport"", ""is_in"": ""Saudi Arabia , \u0627\u0644\u0645\u0645\u0644\u0643\u0629 \u0627\u0644\u0639\u0631\u0628\u064a\u0629 \u0627\u0644\u0633\u0639\u0648\u062f\u064a\u0629"", ""name:cs"": ""Mezin\u00e1rodn\u00ed leti\u0161t\u011b kr\u00e1le Fahda"", ""name:de"": ""K\u00f6nig-Fahd-Flughafen"", ""name:fa"": ""\u0645\u0637\u0627\u0631 \u0627\u0644\u0645\u0644\u0643 \u0641\u0647\u062f \u0628\u0646 \u0639\u0628\u062f \u0627\u0644\u0639\u0632\u064a\u0632 \u0627\u0644\u062f\u0648\u0644\u064a"", ""name:he"": ""\u05e0\u05de\u05dc \u05d4\u05ea\u05e2\u05d5\u05e4\u05d4 \u05d4\u05d1\u05d9\u05e0\u05dc\u05d0\u05d5\u05de\u05d9 \u05d4\u05de\u05dc\u05da \u05e4\u05d4\u05d3"", ""name:hi"": ""\u0915\u093f\u0902\u0917 \u092b\u093c\u093e\u0939\u094d\u0926 \u0905\u0928\u094d\u0924\u0930\u094d\u0930\u093e\u0937\u094d\u091f\u094d\u0930\u0940\u092f \u0935\u093f\u092e\u093e\u0928\u0915\u094d\u0937\u0947\u0924\u094d\u0930"", ""short_name"": ""\u0645\u0637\u0627\u0631 \u0627\u0644\u062f\u0645\u0627\u0645"", ""type"": ""civil""}";Saudi Arabia;SA
45.7871614, 24.0866433;Aeroportul Internațional Sibiu;Sibiu International Airport;;SBZ;LRSB;ro:Aeroportul Internațional Sibiu;Q946418;;;;;https://www.openstreetmap.org/edit?node=231704730;;"{""aerodrome"": ""international"", ""aerodrome:type"": ""public"", ""aeroway"": ""aerodrome"", ""name:de"": ""Flughafen Hermannstadt""}";Romania;RO
30.775834, 114.2170047;武汉天河国际机场;Wuhan Tianhe International Airport;;WUH;ZHHH;zh:武汉天河国际机场;Q601091;http://www.whairport.com/jc/ch/index.jhtml;;湖北机场集团;;https://www.openstreetmap.org/edit?node=233511368;wikipedia;"{""addr:city"": ""\u6b66\u6c49\u5e02"", ""addr:district"": ""\u9ec4\u9642\u533a"", ""addr:postcode"": ""430302"", ""addr:province"": ""\u6e56\u5317\u7701"", ""aerodrome"": ""international"", ""aerodrome:type"": ""international"", ""aeroway"": ""aerodrome"", ""alt_name"": ""Wuhan Airport"", ""closest_town"": ""Wuhan"", ""ele"": ""34"", ""internet_access"": ""yes"", ""internet_access:fee"": ""no"", ""name:it"": ""Aeroporto Internazionale di Wuhan Tianhe"", ""name:zh"": ""\u6b66\u6c49\u5929\u6cb3\u56fd\u9645\u673a\u573a"", ""name:zh_pinyin"": ""W\u01d4h\u00e0n Ti\u0101nh\u00e9 Gu\u00f3j\u00ec J\u012bch\u01ceng"", ""note"": ""\u6807\u6ce8aerodrome=international\u662f\u4e3a\u4e86\u5728\u516c\u5171\u4ea4\u901a\u5730\u56fe\u56fe\u5c42\u663e\u793a\u8be5\u673a\u573a"", ""operator:type"": ""government""}";China;CN
18.3007047, -15.9737389;مطار نواكشوط الدولي - أم التونسي;Nouakchott International Airport - Oumtounsy;Aéroport international de Nouakchott - Oumtounsy;NKC;GQNO;en:Nouakchott–Oumtounsy International Airport;Q25337089;;;;;https://www.openstreetmap.org/edit?node=235394229;;"{""aerodrome:type"": ""international"", ""aeroway"": ""aerodrome"", ""name:ar"": ""\u0645\u0637\u0627\u0631 \u0646\u0648\u0627\u0643\u0634\u0648\u0637 \u0627\u0644\u062f\u0648\u0644\u064a - \u0623\u0645 \u0627\u0644\u062a\u0648\u0646\u0633\u064a"", ""name:de"": ""Internationaler Flughafen Nouakchott (NKC)""}";Mauritania;MR
52.1630876, 20.9636231;Lotnisko Chopina;Warsaw Chopin Airport;;WAW;EPWA;pl:Lotnisko Chopina w Warszawie;Q465071;https://www.lotnisko-chopina.pl;;;;https://www.openstreetmap.org/edit?node=237594029;;"{""addr:city"": ""Warsaw"", ""addr:postcode"": ""00-001"", ""addr:street"": ""\u017bwirki i Wigury"", ""aerodrome"": ""international"", ""aerodrome:type"": ""international"", ""aeroway"": ""aerodrome"", ""ele"": ""109.1"", ""internet_access"": ""wlan"", ""internet_access:fee"": ""no"", ""internet_access:ssid"": ""Chopin-Airport"", ""loc_name"": ""Ok\u0119cie"", ""name:de"": ""Chopin-Flughafen Warschau"", ""name:et"": ""Varssavi Fr\u00e9d\u00e9ric Chopini lennujaam"", ""name:he"": ""\u05e0\u05de\u05dc \u05d4\u05ea\u05e2\u05d5\u05e4\u05d4 \u05d5\u05e8\u05e9\u05d4 \u05e4\u05e8\u05d3\u05e8\u05d9\u05e7 \u05e9\u05d5\u05e4\u05df"", ""name:it"": ""Aeroporto Warsavia Chopin"", ""name:pl"": ""Lotnisko Chopina"", ""name:ru"": ""\u041c\u0435\u0436\u0434\u0443\u043d\u0430\u0440\u043e\u0434\u043d\u044b\u0439 \u0410\u044d\u0440\u043e\u043f\u043e\u0440\u0442 \u0438\u043c\u0435\u043d\u0438 \u0424\u0440\u0435\u0434\u0435\u0440\u0438\u043a\u0430 \u0428\u043e\u043f\u0435\u043d\u0430"", ""name:uk"": ""\u041c\u0456\u0436\u043d\u0430\u0440\u043e\u0434\u043d\u0438\u0439 \u0430\u0435\u0440\u043e\u043f\u043e\u0440\u0442 \u0456\u043c\u0435\u043d\u0456 \u0424\u0440\u0438\u0434\u0435\u0440\u0438\u043a\u0430 \u0428\u043e\u043f\u0435\u043d\u0430"", ""official_name"": ""Port Lotniczy im. Fryderyka Chopina"", ""twitter"": ""@ChopinAirport""}";Poland;PL
23.392034, 113.3041906;广州白云国际机场;Guangzhou Baiyun International Airport;;CAN;ZGGG;en:Guangzhou Baiyun International Airport;Q44868;https://www.baiyunairport.com/;+86 020 96158;Guangzhou Baiyun International Airport Co. Ltd.;;https://www.openstreetmap.org/edit?node=243200513;wikipedia;"{""aerodrome"": ""international"", ""aerodrome:type"": ""international"", ""aeroway"": ""aerodrome"", ""city_served"": ""\u5e7f\u5dde"", ""city_served:en"": ""Guangzhou"", ""ele"": ""15"", ""email"": ""service@gdairport.com"", ""internet_access"": ""wlan"", ""internet_access:fee"": ""no"", ""internet_access:ssid"": ""AIRPORT-FREE-WIFI"", ""name:de"": ""Flughafen Guangzhou"", ""name:hi"": ""\u0917\u0941\u0935\u093e\u0902\u0917\u091c\u093c\u094b\u0909 \u092c\u093e\u0907\u092f\u0941\u0928 \u0905\u0928\u094d\u0924\u0930\u094d\u0930\u093e\u0937\u094d\u091f\u094d\u0930\u0940\u092f \u0935\u093f\u092e\u093e\u0928\u0915\u094d\u0937\u0947\u0924\u094d\u0930"", ""name:it"": ""Aeroporto di Canton-Baiyun"", ""name:ja"": ""\u5e83\u5dde\u767d\u96f2\u7a7a\u6e2f"", ""name:nan"": ""K\u0144g-tsiu-pe\u030dh-h\u00fbn-kok-ts\u00e8-ki-ti\u00fbnn"", ""name:vi"": ""S\u00e2n bay qu\u1ed1c t\u1ebf B\u1ea1ch V\u00e2n Qu\u1ea3ng Ch\u00e2u"", ""name:yue"": ""\u5ee3\u5dde\u767d\u96f2\u570b\u969b\u6a5f\u5834"", ""name:zh"": ""\u5e7f\u5dde\u767d\u4e91\u56fd\u9645\u673a\u573a"", ""name:zh-Hans"": ""\u5e7f\u5dde\u767d\u4e91\u56fd\u9645\u673a\u573a"", ""name:zh-Hant"": ""\u5ee3\u5dde\u767d\u96f2\u570b\u969b\u6a5f\u5834"", ""name:zh_pinyin"": ""Gu\u01cengzh\u014du B\u00e1iy\u00fan Gu\u00f3j\u00ec J\u012bch\u01ceng"", ""rank_aci:2016"": ""15""}";China;CN
45.4618948, 18.8145777;Zračna luka Osijek;Osijek Airport;;OSI;LDOS;hr:Zračna luka Osijek;Q1423278;https://osijek-airport.hr/;;;;https://www.openstreetmap.org/edit?node=244676676;;"{""aerodrome"": ""international"", ""aerodrome:type"": ""public"", ""aeroway"": ""aerodrome"", ""area"": ""yes"", ""loc_name"": ""Klisa""}";Croatia;HR
10.9133844, -63.9697274;Aeropuerto Internacional del Caribe Santiago Mariño;Santiago Mariño Caribbean International Airport;;PMV;SVMG;es:Aeropuerto Internacional del Caribe Santiago Mariño;Q1655978;https://www.aeropuertos.net/aeropuerto-internacional-del-caribe-santiago-marino/;+58 295-4005050;Servicio Autónomo de Aeropuertos del Estado Nueva Esparta;;https://www.openstreetmap.org/edit?node=245746196;wikipedia;"{""addr:city"": ""Porlamar"", ""addr:country"": ""VE"", ""addr:postcode"": ""6320"", ""addr:state"": ""Nueva Esparta"", ""aerodrome"": ""international"", ""aerodrome:type"": ""public"", ""aeroway"": ""aerodrome"", ""alt_name"": ""Del Caribe Santiago Marino International Airport"", ""closest_town"": ""Porlamar"", ""ele"": ""23"", ""gnis:feature_type"": ""airport"", ""image"": ""https://upload.wikimedia.org/wikipedia/commons/thumb/1/1b/International_Airport_Santiago_Mari%C3%B1o.jpg/275px-International_Airport_Santiago_Mari%C3%B1o.jpg"", ""image:0"": ""https://photos.google.com/search/DSC02583/photo/AF1QipO4jLrFs3J243gv3MkuzZMY-hIHEMkf9bjYNjov"", ""internet_access"": ""yes"", ""internet_access:fee"": ""no"", ""name:ru"": ""\u0410\u044d\u0440\u043e\u043f\u043e\u0440\u0442 \u0418\u043d\u0442\u0435\u0440\u043d\u0430\u0441\u044c\u043e\u043d\u0430\u043b\u044c \u0425\u0435\u043d\u0435\u0440\u0430\u043b\u044c \u044d\u043d \u0425\u0435\u0444\u0435 \u0421\u0430\u043d\u0442\u044c\u044f\u0433\u043e \u041c\u0430\u0440\u0438\u043d\u044c\u043e"", ""type"": ""civil"", ""url"": ""https://youtu.be/fVeszfgZUGM"", ""wheelchair"": ""yes""}";Venezuela;VE
31.0568444, 33.828113;مطار العريش الدولى;El Arish International Airport;Aéroport d'El-Arich international;AAC;HEAR;ar:مطار العريش الدولي;Q201626;;;;;https://www.openstreetmap.org/edit?node=251576854;;"{""aerodrome:type"": ""international"", ""aeroway"": ""aerodrome"", ""city_served"": ""\u0627\u0644\u0639\u0631\u064a\u0634"", ""ele"": ""37"", ""name:ar"": ""\u0645\u0637\u0627\u0631 \u0627\u0644\u0639\u0631\u064a\u0634 \u0627\u0644\u062f\u0648\u0644\u0649"", ""name:de"": ""Flughafen Al-Arisch"", ""name:es"": ""Aeropuerto Internacional de El Arish"", ""name:fa"": ""\u0641\u0631\u0648\u062f\u06af\u0627\u0647 \u0628\u06cc\u0646\u200c\u0627\u0644\u0645\u0644\u0644\u06cc \u0627\u0644\u0639\u0631\u06cc\u0634"", ""name:it"": ""Aeroporto Internazionale di al-Arish"", ""name:ml"": ""\u0d05\u0d7d-\u0d05\u0d31\u0d40\u0d37\u0d4d \u0d05\u0d28\u0d4d\u0d24\u0d3e\u0d30\u0d3e\u0d37\u0d4d\u0d1f\u0d4d\u0d30 \u0d35\u0d3f\u0d2e\u0d3e\u0d28\u0d24\u0d4d\u0d24\u0d3e\u0d35\u0d33\u0d02"", ""name:nl"": ""Luchthaven El Arish"", ""name:pl"": ""Mi\u0119dzynarodowy Port Lotniczy Al-Arisz""}";Egypt;EG
-18.5854753, -173.9629027;Vava'u International Airport;;;VAV;NFTV;en:Vava'u International Airport;Q2980547;;;;;https://www.openstreetmap.org/edit?node=255426575;wikipedia;"{""aerodrome:type"": ""international"", ""aeroway"": ""aerodrome"", ""alt_name"": ""Lupepau'u Airport"", ""ele"": ""72""}";Tonga;TO
50.4760979, 19.0821308;Międzynarodowy Port Lotniczy Katowice im. Wojciecha Korfantego w Pyrzowicach;Katowice Wojciech Korfanty Airport;;KTW;EPKT;pl:Port lotniczy Katowice-Pyrzowice;Q1162558;https://www.katowice-airport.com/;;GTL Górnośląskie Towarzystwo Lotnicze S.A.;;https://www.openstreetmap.org/edit?node=257952302;;"{""aerodrome"": ""international"", ""aerodrome:type"": ""international"", ""aeroway"": ""aerodrome"", ""ele"": ""303"", ""name:ru"": ""\u041c\u0435\u0436\u0434\u0443\u043d\u0430\u0440\u043e\u0434\u043d\u044b\u0439 \u0430\u044d\u0440\u043e\u043f\u043e\u0440\u0442 \u041a\u0430\u0442\u043e\u0432\u0438\u0446\u0435-\u041f\u044b\u0436\u043e\u0432\u0438\u0446\u0435"", ""name:uk"": ""\u041c\u0456\u0436\u043d\u0430\u0440\u043e\u0434\u043d\u0438\u0439 \u0430\u0435\u0440\u043e\u043f\u043e\u0440\u0442 \u041a\u0430\u0442\u043e\u0432\u0438\u0446\u0456-\u041f\u0438\u0436\u043e\u0432\u0438\u0446\u0456"", ""official_name"": ""Mi\u0119dzynarodowy Port Lotniczy Katowice-Pyrzowice"", ""short_name"": ""Lotnisko Katowice-Pyrzowice""}";Poland;PL
60.5134301, 22.2633365;Turun lentoasema;Turku Airport;Aéroport de Turku;TKU;EFTU;fi:Turun lentoasema;Q1130231;https://www.finavia.fi/airports/airport_turku;;Finavia;;https://www.openstreetmap.org/edit?node=259887364;;"{""addr:city"": ""Turku"", ""addr:housenumber"": ""150"", ""addr:street"": ""Lentoasemantie"", ""aerodrome"": ""international"", ""aerodrome:type"": ""international"", ""aeroway"": ""aerodrome"", ""alt_name"": ""Turku"", ""city_served"": ""Turku"", ""ele"": ""49"", ""name:fi"": ""Turun lentoasema"", ""name:pl"": ""Port lotniczy Turku"", ""name:ru"": ""\u0410\u044d\u0440\u043e\u043f\u043e\u0440\u0442 \u0422\u0443\u0440\u043a\u0443"", ""name:sv"": ""\u00c5bo flygplats"", ""public_transport"": ""station"", ""type"": ""public""}";Finland;FI
18.4043963, -76.9698355;Ian Fleming International Airport;;;OCJ;MKBS;en:Ian Fleming International Airport;Q2220544;;;Airports Authority of Jamaica;;https://www.openstreetmap.org/edit?node=262204194;Bing;"{""aerodrome"": ""international"", ""aerodrome:type"": ""public"", ""aeroway"": ""aerodrome"", ""alt_name"": ""Ian Fleming Airport"", ""ele"": ""27"", ""old_name"": ""Boscobel Aerodrome"", ""ref"": ""OCJ""}";;
-18.0967659, 25.8356829;Victoria Falls International Airport;;;VFA;FVFA;en:Victoria Falls Airport;Q1433189;;;;;https://www.openstreetmap.org/edit?node=266151526;;"{""aerodrome:type"": ""international"", ""aeroway"": ""aerodrome""}";Zimbabwe;ZW
42.7710274, -1.6459152;Aeropuerto de Pamplona - Noáin;Airport of Pamplona - Noáin;;PNA;LEPP;eu:Iruñea-Noain aireportua;Q1314151;;;AENA;;https://www.openstreetmap.org/edit?node=276462983;http://www.aena.es/es/aeropuerto-pamplona/index.html;"{""aerodrome"": ""international"", ""aerodrome:type"": ""public"", ""aeroway"": ""aerodrome"", ""ele"": ""458"", ""name:es"": ""Aeropuerto de Pamplona - No\u00e1in"", ""name:eu"": ""Iru\u00f1eko aireportua""}";Spain;ES
6.1806399, 46.1941227;Abudwak Airport;;;;;en:Abudwak Airport;;;;;;https://www.openstreetmap.org/edit?node=277338627;;"{""aerodrome:type"": ""international"", ""aeroway"": ""aerodrome"", ""surface"": ""paved""}";Somalia;SO
-15.6759814, 34.968639;Chileka International Airport;;;BLZ;FWCL;;Q2670307;;;;;https://www.openstreetmap.org/edit?node=279223759;;"{""aerodrome:type"": ""international"", ""aeroway"": ""aerodrome""}";Malawi;MW
19.7575226, -70.5696881;Aeropuerto Internacional General Gregorio Luperón;Gregorio Luperón International Airport;;POP;MDPP;es:Aeropuerto Internacional Gregorio Luperón;Q766356;;;Aeropuertos Dominicanos Siglo XXI S.A. (Aerodom);;https://www.openstreetmap.org/edit?node=279767440;;"{""aerodrome:type"": ""international"", ""aeroway"": ""aerodrome"", ""alt_name"": ""Gregorio Luper\u00f3n International Airport"", ""ele"": ""5"", ""name:de"": ""Flughafen Puerto Plata"", ""name:es"": ""Aeropuerto Internacional General Gregorio Luper\u00f3n"", ""ref"": ""POP""}";Dominican Rep.;DO
41.9215167, 8.7983342;Aéroport Napoléon Bonaparte;;;AJA;LFKJ;fr:Aéroport d'Ajaccio Napoléon Bonaparte;Q583453;http://www.2a.cci.fr/Aeroport-Napoleon-Bonaparte-Ajaccio.html;;;;https://www.openstreetmap.org/edit?node=286787664;bing 2013;"{""aerodrome"": ""international"", ""aeroway"": ""aerodrome"", ""barrier"": ""fence"", ""name:de"": ""Flughafen Napoleon Bonaparte"", ""name:es"": ""Aeropuerto Napole\u00f3n Bonaparte"", ""name:it"": ""Aeroporto Napoleone Bonaparte"", ""ref"": ""Camp Dell'Oro""}";France;FR
